modul,komoditas,varietas,no_sk,tahun,golongan,kode_http,url_tautan_putus
db-vardaf,Paria,PA 793,166/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/paria_pa_793_cv_nusa_heulang.pdf
db-vardaf,Paria,PA 781,165/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/paria_pa_781_cv_nusa_heulang.pdf
db-vardaf,Cabai Keriting,BISI HP 33,167/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/cabai_keriting_bisi_hp_33_pt_bisi_international.pdf
db-vardaf,Cabai Keriting,BISI HP 40,168/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/cabai_keriting_bisi_hp_40_pt_bisi_international.pdf
db-vardaf,Labu,BISI PK 05,169/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/labu_bisi_pk_05_pt_bisi_international.pdf
db-vardaf,Tomat,TO 3922,170/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/tomat_to_3922_cv_nusa_heulang.pdf
db-vardaf,Tomat,TO 3924,171/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/tomat_to_3924_cv_nusa_heulang.pdf
db-vardaf,Paria,YSPA633,172/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/paria_yspa633_pt_benih_unggul_sejati.pdf
db-vardaf,Semangka,YSSE555,173/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/semangka_ysse555_pt_benih_unggul_sejati.pdf
db-vardaf,Cabai Rawit,YSCR300,174/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/cabai_rawit_yscr300_pt_benih_unggul_sejati.pdf
db-vardaf,Cabai Rawit,GS 402,175/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/cabai_rawit_gs_402_pt_global_agro_mandiri_indonesia.pdf
db-vardaf,Terong,GS566,176/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/terong_gs_566_pt_global_agro_mandiri_indonesia.pdf
db-vardaf,Semangka,GS801,177/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/semangka_gs801_pt_global_agro_mandiri_indonesia.pdf
db-vardaf,Kacang Buncis,GS119,178/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/buncis_gs_119_pt_global_agro_mandiri_indonesia.pdf
db-vardaf,Tomat,Elisha,179/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/tomat_elisha_pt_tani_murni_indonesia.pdf
db-vardaf,Kentang,Bonito Agrihorti,180/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/kentang_bonito_agrihorti_balitsa.pdf
db-vardaf,Kentang,Matra Agrihorti,181/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/kentang_matra_agrihorti_balitsa.pdf
db-vardaf,Kacang Panjang,KP TBM 2020,182/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/kacang_panjang_kp_tbm_2020_pt_tiara_buana_mandiri.pdf
db-vardaf,Lobak,RG 37,154/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/lobak_rg_37_pt_advansia_benih_indonesia.pdf
db-vardaf,Semangka,PMB 02,156/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/semangka_pmb_02_cv_putra_tani_blambangan.pdf
db-vardaf,Semangka,PMB 029,157/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/semangka_pmb_029_cv_putra_tani_blambangan.pdf
db-vardaf,Mentimun,ENNO1454,155/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/mentimun_enno_1454_cv_enno_corporation.pdf
db-vardaf,Bayam,BA 034,153/Kpts/PV.240/D/V/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/bayam_ba_034_cv_saraswati.pdf
db-vardaf,Cabai Rawit,SCY 43,26/Kpts/PV.240/D/II/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2022-12/26_cabai_rawit_scy_43_compressed.pdf
db-vardaf,Cabai Besar,CB ASA 2213,409/Kpts/PV.240/D/XI/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2022-12/sk_409_cb_asa_2213_compressed.pdf
db-vardaf,Cabai Keriting,CKW 221,411/Kpts/PV.240/D/XI/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2022-12/sk_411_ckw_221_compressed.pdf
db-vardaf,Paria,PA 001,412/Kpts/PV.240/D/XI/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2022-12/sk_412_paria_pa_001_compressed.pdf
db-vardaf,Cabai Rawit,R 001,413/Kpts/PV.240/D/XI/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2022-12/sk_413_cabai_rawit_r_001_compressed.pdf
db-vardaf,Terong,TRU 6,414/Kpts/PV.240/D/XI/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2022-12/sk_414_tru_6_compressed.pdf
db-vardaf,Kacang Koro,KR 628,415/Kpts/PV.240/D/XI/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2022-12/sk_415_kr_628_compressed.pdf
db-vardaf,Terong,MBTR 03P,417/Kpts/PV.240/D/XI/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2022-12/sk_417_mbtr_03p_compressed.pdf
db-vardaf,Terong,MR Ungu,418/Kpts/PV.240/D/XI/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2022-12/sk_418_mr_ungu_compressed.pdf
db-vardaf,Terong,MBTR 04,441/Kpts/PV.240/D/XII/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/sk_441_terong_mbtr_04_pt_prabu_agro_mandiri.pdf
db-vardaf,Tomat,TO 3923,442/Kpts/PV.240/D/XII/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/sk_442_tomat_to_3923_cv_nusa_heulang.pdf
db-vardaf,Kangkung,KNBI001,443/Kpts/PV.240/D/XII/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/sk_443_kangkung_knbi_001_pt_dynasti_inti_agrosarana.pdf
db-vardaf,Sawi Sendok/Pak Choi,PCTG 2106,444/Kpts/PV.240/D/XII/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/sk_444_sawi_sendok_pctg2106_pt_koreana_seed_indonesia.pdf
db-vardaf,Pepaya,CP 891,445/Kpts/PV.240/D/XII/2022,2022,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/414/2023-01/sk_445_pepaya_cp_891_pt_bca.pdf
db-vardaf,Cabai Keriting,K1SM3,25/Kpts/SR.130/D/I/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/bb9a8641274812834aa73cb8f958d6c8.pdf
db-vardaf,Cabai Rawit,KSD 108,36/Kpts/SR.130/D/I/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/a6b97d8253a1bdd8a207061d5f27ec1e.pdf
db-vardaf,Cabai Rawit,ENNO 1428,35/Kpts/SR.130/D/I/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/30a900c2e388195d72e7a2d0f4751565.pdf
db-vardaf,Cabai Rawit,ENNO 1437,34/Kpts/SR.130/D/I/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/16bf55ef48252c685c628d8089c60cdd.pdf
db-vardaf,Oyong / Gambas,ENNO 1479,33/Kpts/SR.130/D/I/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/80263c24707780f42bf2a41657ef7eba.pdf
db-vardaf,Cabai Rawit,Bejo,690/Kpts/SR.130/D/VIII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/b91e2a44a48bb022f4a85b396086003b.pdf
db-vardaf,Cabai Rawit,Petir,689/Kpts/SR.130/D/VIII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/06c3dfa250d5ebcd43f2e692c8015586.pdf
db-vardaf,Terong,ENNO 1445,32/Kpts/SR.130/D/I/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/5d9a7d766f1e341c17bfaf3d64059ebe.pdf
db-vardaf,Lobak,TF TW RL 18,688/Kpts/SR.130/D/VIII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/75e76b10caae16193cb570779f9ab43f.pdf
db-vardaf,Jagung Manis,16ES007,30/Kpts/SR.130/D/I/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/790cac9044afbfa4d9f019b0231e7151.pdf
db-vardaf,Cabai Besar,MBCB 01,687/Kpts/SR.130/D/VIII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4b9100bff681c3a37eaa568649917f89.pdf
db-vardaf,Kacang Buncis,Siwi,686/Kpts/SR.130/D/VIII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/801ce298a645c50917da21fef496f6d5.pdf
db-vardaf,Terong,EP ASA 116,685/Kpts/SR.130/D/VIII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2ecf1f19df821e0529800d28e4e786f8.pdf
db-vardaf,Kubis,Green Saba 37,31/Kpts/SR.130/D/I/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/75d5b17318e8d8bf4e741da45fa1a457.pdf
db-vardaf,Cabai Rawit,CRBI001,684/Kpts/SR.130/D/VIII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/8eab03b6fbf87ccfff5e3ca6ededa203.pdf
db-vardaf,Labu,LA 035,29/Kpts/SR.130/D/I/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/95952bced8edd1b010324c95e61230d6.pdf
db-vardaf,Cabai Keriting,CKR 137,683/Kpts/SR.130/D/VIII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/c5236aefdd80c38b133422172c8c3983.pdf
db-vardaf,Melon,ME 079,28/Kpts/SR.130/D/I/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/fb6afeade073cab281509068341336b6.pdf
db-vardaf,Semangka,SE 291,26/Kpts/SR.130/D/I/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/815799e52bbff06d236e5c038d3c42fb.pdf
db-vardaf,Kubis,GM 48,682/Kpts/SR.130/D/VIII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/730602d5f58954438f00883bf1642c5b.pdf
db-vardaf,Kubis,GR 56,681/Kpts/SR.130/D/VIII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4e2b7d78b9d1e1cfebedbe79128510c4.pdf
db-vardaf,Labu,LA 3826,27/Kpts/SR.130/D/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/d0b7ed0fb02657f9f6d9f738d35d37ae.pdf
db-vardaf,Wortel,Kuroda,679/Kpts/SR.130/D/VIII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/eff067df374a7ba1bda547eb08447ae8.pdf
db-vardaf,Cabai Besar,CB003,677/Kpts/SR.130/D/VIII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/55c477948888ab9307893bd7fec82c74.pdf
db-vardaf,Cabai Besar,Biocarpa Agrihorti,255/Kpts/SR.130/D/III/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/7ff6cb8a22cf10174d817ec08c2b8141.pdf
db-vardaf,Cabai Keriting,C 16,259/Kpts/SR.130/D/III/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2fec05a6e7a5b9829883c7e7431fcee3.pdf
db-vardaf,Cabai Rawit,CBR 25,260/Kpts/SR.130/D/III/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/e6ebd9eaf23a438af9aaf69e6ed2f949.pdf
db-vardaf,Jagung Manis,MJMO 17,261/Kpts/SR.130/D/III/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/cdd1a8f2dbf00cec64eb65cd7eb6dbb6.pdf
db-vardaf,Kubis,Red Tower,262/Kpts/SR.130/D/III/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/e46045f4a1f56d175e79759db84d734d.pdf
db-vardaf,Semangka,MBSL 03,263/Kpts/SR.130/D/III/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/66ef519dacfc276dde4904714af7e633.pdf
db-vardaf,Melon,SJA201,265/Kpts/SR.130/D/III/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/9e8cef94267940668c7d888146366843.pdf
db-vardaf,Melon,SJA202,266/Kpts/SR.130/D/III/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/6380f8208bb9fcd41100b8e18bebc4e2.pdf
db-vardaf,Melon,SJA203,267/Kpts/SR.130/D/III/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/09883fd32e7b6ffa72030610447cc73f.pdf
db-vardaf,Semangka,GS711,268/Kpts/SR.130/D/III/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/1ad604ed77773a9a16d979925de2ffa9.pdf
db-vardaf,Semangka,GS727,269/Kpts/SR.130/D/III/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/b6cc0c8a417cb8da3103bb10a34f8018.pdf
db-vardaf,Semangka,GS799,270/Kpts/SR.130/D/III/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/f9ac62028d697990d08dbf21dce42fac.pdf
db-vardaf,Kacang Panjang,Fagiola IPB,342/Kpts/SR.130/D/IV/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/c8850d124a19f5b583c3fc7a51dd2338.pdf
db-vardaf,Cabai Rawit,Bonita IPB,343/Kpts/SR.130/D/IV/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/42f1016365cb5a13d85a78a8ceb63502.pdf
db-vardaf,Kacang Panjang,AURA KP 1032,187/Kpts/SR.130/D/II/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/0cf76758b5618a7d4de74664389d1611.pdf
db-vardaf,Edamame (Kedelai Sayur),Biomax 1,344/Kpts/SR.130/D/IV/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/eb78c6420ae7c6c30f7bf56902215609.pdf
db-vardaf,Edamame (Kedelai Sayur),Biomax 2,345/Kpts/SR.130/D/IV/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/89482352d8f5b6ad9916c02064199187.pdf
db-vardaf,Wortel,Dora,346/Kpts/SR.130/D/IV/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/d36de873508378080f27e1323385428b.pdf
db-vardaf,Cabai Rawit,CR 110,347/Kpts/SR.130/D/IV/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/7b23cdece317073da307c7b72c3c9b96.pdf
db-vardaf,Melon,AURA TEGAR 01,188/Kpts/SR.130/D/II/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/bc5270c5e0c55e10e9f542245a28070f.pdf
db-vardaf,Slada,SL 541,348/Kpts/SR.130/D/IV/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/a275a694684578a5c3f978f4d89f35c3.pdf
db-vardaf,Mentimun,Aura MTA 01,189/Kpts/SR.130/D/II/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/cef2b8e47b9a4d9022faedc1b1530696.pdf
db-vardaf,Mentimun,Visto,350/Kpts/SR.130/D/IV/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/888a18e80b9fad8f864f60a67a28649a.pdf
db-vardaf,Mentimun,Aura MTL 1091,190/Kpts/SR.130/D/II/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/0bcb47aa47c5c86bca4a7c7bdba4a69a.pdf
db-vardaf,Paria,AURA PA 01A,191/Kpts/SR.130/D/II/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/d44e7644e056c3e12c46061c02bd8fc1.pdf
db-vardaf,Melon,ME 515,352/Kpts/SR.130/D/IV/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/99ce33fb0701931ac2ac34ea41d40fa2.pdf
db-vardaf,Kacang Buncis,ENNO 1467,498/Kpts/SR.130/D/VI/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/0f48c8389584a6a12eced3fc3850fd22.pdf
db-vardaf,Jagung Manis,JGBI001,502/Kpts/SR.130/D/VI/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/36ce8c371f4b66c8f23a06cca0be4e35.pdf
db-vardaf,Jagung Manis,PACS14289,503/Kpts/SR.130/D/VI/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/d44c3a772d2b56e39111a4fdf8703a9b.pdf
db-vardaf,Jagung Pulut Manis,JMP 5,504/Kpts/SR.130/D/VI/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/8a670c39bdba9917fae231d7f49ebfa0.pdf
db-vardaf,Kangkung,KD 01,505/Kpts/SR.130/D/VI/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/52870f36cf31909128f56ee87706d667.pdf
db-vardaf,Kubis Bunga,Billy 31,506/Kpts/SR.130/D/VI/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/60b754e316620d43479aeb30aff344c5.pdf
db-vardaf,Kubis Bunga,KF 8544,507/Kpts/SR.130/D/VI/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/aaa2ac54510021969820d5c3fe664e87.pdf
db-vardaf,Jagung Manis,Opera,404/Kpts/SR.130/D/V/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/23aacba7c0d0e625e3b87b005781e46c.pdf
db-vardaf,Melon,ME 983,508/Kpts/SR.120/D/VI/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/efd2d63972c0d7070995af216991cc73.pdf
db-vardaf,Jagung Manis,Panser,405/Kpts/SR.130/D/V/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/115ec5f1e00197d11c81a89c801397ad.pdf
db-vardaf,Melon,Mutiara,509/Kpts/SR.130/D/VI/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/4fdc9719d09ca7b53abeab237e4f0f5d.pdf
db-vardaf,Mentimun,KE 231,512/Kpts/SR.130/D/VI/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/ed2bf96565d715bfb94cc7689c00c71d.pdf
db-vardaf,Semangka,Semindo 26,408/Kpts/SR.130/D/V/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/736a051f6d1af063106ebaed35087a5a.pdf
db-vardaf,Mentimun,Tera,513/Kpts/SR.130/D/VI/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/713cf9e6a9bb916e17d52bb56f000843.pdf
db-vardaf,Mentimun,Tina,514/Kpts/SR.130/D/VI/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/43d22bae3ce16ed09d6686786feded89.pdf
db-vardaf,Sawi putih / Petsai,TF TW CG 18,515/Kpts/SR.130/D/VI/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/7cbb8b5181e2e7d4b0fc64035276cec3.pdf
db-vardaf,Sawi hijau,Sera-sera,516/Kpts/SR.130/D/VI/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/9ec1c9a9f40a40abec26c478b2854c7e.pdf
db-vardaf,Semangka,Hecloud,517/Kpts/SR.130/D/VI/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/dd4902b6b0d22df90d1254a483df9588.pdf
db-vardaf,Jagung Manis,JM 759,675/Kpts/SR.130/D/VIII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/c4137167d31af484a669aeaf208935cf.pdf
db-vardaf,Bayam,Saga R 88,621/Kpts/SR.130/D/VII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/9ce11051ead15eeb47cf6f1481cf0d2f.pdf
db-vardaf,Mentimun,KE 951,676/Kpts/SR.130/D/VIII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/b5acdcbcca6912c9230dbd3c2f0741e0.pdf
db-vardaf,Cabai Rawit,CR ASA 215,626/Kpts/SR.130/D/VII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/f69dd9d18c140e7966de935ec3e65926.pdf
db-vardaf,Jagung Manis,18ES044,674/Kpts/SR.130/D/VIII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/81460ec039e98482408732fb15523aa1.pdf
db-vardaf,Paria,BG ASA 19002,627/Kpts/SR.130/D/VII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/b15717ac852a5df7cdae92d18691d4f2.pdf
db-vardaf,Pepaya,PE 2747,630/Kpts/SR.130/D/VII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/766759d5515794b1fd6a04439a510536.pdf
db-vardaf,Sawi putih / Petsai,SP 704,631/Kpts/SR.130/D/VII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/8c76860b6eec531d531ea95d10f84437.pdf
db-vardaf,Semangka,SJA 109,634/Kpts/SR.130/D/VII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/0193bf9dac2a8f5274062786da812616.pdf
db-vardaf,Semangka,SEMINDO 28,635/Kpts/SR.130/D/VII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2548fb54334e736f09305d938157ea36.pdf
db-vardaf,Cabai Rawit,YSCR212,759/Kpts/PV.240/D/11/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/d1bffa5d7642c8da1956dc5771cc1eec.pdf
db-vardaf,Semangka,SJA 107,632/Kpts/SR.130/D/VII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/8e2851e1df69c27511d10339a16642b2.pdf
db-vardaf,Cabai Rawit,YSCR234,758/Kpts/PV.240/D/11/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/46b65f48b107c25b606dcb6f0df7661d.pdf
db-vardaf,Semangka,SJA 108,633/Kpts/SR.130/D/VII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/9ed2c40c79b7500793d74ad64964ecc8.pdf
db-vardaf,Terong,YSTP153,757/Kpts/PV.240/D/11/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/c61b6e4f90008300be221416b4ef15e3.pdf
db-vardaf,Terong,NELLA,637/Kpts/SR.130/D/VII/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/5b07642c7e913e1bca7b25fb45a2bb8e.pdf
db-vardaf,Semangka,DEV 1096,756/Kpts/PV.240/D/11/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/6f40f7eb2947e820d4b0a5fdaf2b9904.pdf
db-vardaf,Mentimun,19CUI75513,789/Kpts/PV.240/D/12/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/db1791b19639f66e94689f97a80e38d5.pdf
db-vardaf,Semangka,KASDEM 8,791/Kpts/PV.240/D/12/2021,2021,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/71d94cdf4c7c454e22b58a20c828253b.pdf
