nomor_pendaftaran,produk_id,nama_produk,jenis_pestisida,bidang_penggunaan,komoditas_label,komoditas_id,opt_label,opt_nama_ilmiah,opt_id,dosis_teks,dosis_min,dosis_maks,dosis_satuan,satuan_kolom,dosis_asal,baris_asal,catatan_baris
01010120237834,op:prd:00001029,VERTIPLUS WP,Insektisida,Pengelola Tanaman,Cabai,op:cmd:00001003,kutu kebul,Bemisia tabaci,op:pst:00000003,2,2,2,g/l,g/l,kolom,utama,
01040120258983,op:prd:00001030,PRIMA-BUAH 250 SC,Zat Pengatur Tumbuh Tanaman,Pengelola Tanaman,Mangga,op:cmd:00001019,"meningkatkan pembentukan tunas, jumlah tunas per pohon, jumlah malai bunga, waktu keluarnya bunga, dan jumlah pentil",-,,1,1,1,ml/l,ml/l,kolom,utama,
01030120248604,op:prd:00001031,DRUMMER 85 WG,Herbisida,Pengelola Tanaman,Budidaya kedelai:,op:cmd:00001007,gulma berdaun lebar,Amaranthus spinosus,op:pst:00001057,150 - 250,150,250,g/ha,g/ha,kolom,utama,
01030120248604,op:prd:00001031,DRUMMER 85 WG,Herbisida,Pengelola Tanaman,Budidaya kedelai:,op:cmd:00001007,gulma berdaun lebar,Richardia brasiliensis,op:pst:00001027,150 - 250,150,250,g/ha,g/ha,kolom,utama,
01030120248604,op:prd:00001031,DRUMMER 85 WG,Herbisida,Pengelola Tanaman,Budidaya kedelai:,op:cmd:00001007,gulma berdaun lebar,Eclipta prostrata,op:pst:00001265,150 - 250,150,250,g/ha,g/ha,kolom,utama,
01030120248604,op:prd:00001031,DRUMMER 85 WG,Herbisida,Pengelola Tanaman,Budidaya kedelai:,op:cmd:00001007,gulma berdaun lebar,Synedrella nodiflora,op:pst:00001004,150 - 250,150,250,g/ha,g/ha,kolom,utama,
01030120248604,op:prd:00001031,DRUMMER 85 WG,Herbisida,Pengelola Tanaman,Budidaya kedelai:,op:cmd:00001007,gulma golongan rumput,Echinochloa colona,op:pst:00001070,150 - 250,150,250,g/ha,g/ha,kolom,utama,
01030120248604,op:prd:00001031,DRUMMER 85 WG,Herbisida,Pengelola Tanaman,Budidaya kedelai:,op:cmd:00001007,gulma golongan rumput,Digitaria sanguinalis,op:pst:00001103,150 - 250,150,250,g/ha,g/ha,kolom,utama,
01030120248604,op:prd:00001031,DRUMMER 85 WG,Herbisida,Pengelola Tanaman,Budidaya kedelai:,op:cmd:00001007,gulma golongan rumput,Eleusine indica,op:pst:00001013,150 - 250,150,250,g/ha,g/ha,kolom,utama,
01030120248604,op:prd:00001031,DRUMMER 85 WG,Herbisida,Pengelola Tanaman,Budidaya jagung:,op:cmd:00001002,gulma berdaun lebar,Ageratum conyzoides,op:pst:00001000,150 - 250,150,250,g/ha,g/ha,kolom,utama,
01030120248604,op:prd:00001031,DRUMMER 85 WG,Herbisida,Pengelola Tanaman,Budidaya jagung:,op:cmd:00001002,gulma berdaun lebar,Synedrella nodiflora,op:pst:00001004,150 - 250,150,250,g/ha,g/ha,kolom,utama,
01030120248604,op:prd:00001031,DRUMMER 85 WG,Herbisida,Pengelola Tanaman,Budidaya jagung:,op:cmd:00001002,gulma berdaun lebar,Richardia brasiliensis,op:pst:00001027,150 - 250,150,250,g/ha,g/ha,kolom,utama,
01030120248604,op:prd:00001031,DRUMMER 85 WG,Herbisida,Pengelola Tanaman,Budidaya jagung:,op:cmd:00001002,gulma berdaun lebar,Portulaca oleracea,op:pst:00001069,150 - 250,150,250,g/ha,g/ha,kolom,utama,
01030120248604,op:prd:00001031,DRUMMER 85 WG,Herbisida,Pengelola Tanaman,Budidaya jagung:,op:cmd:00001002,gulma berdaun lebar,Cleome rutidosperma,op:pst:00001026,150 - 250,150,250,g/ha,g/ha,kolom,utama,
01030120248604,op:prd:00001031,DRUMMER 85 WG,Herbisida,Pengelola Tanaman,Budidaya jagung:,op:cmd:00001002,Gulma golongan rumput,Digitaria adscendens,op:pst:00001068,150 - 250,150,250,g/ha,g/ha,kolom,utama,
01050120124512,op:prd:00001032,RAJA KEONG MAS 9 GR,Moluskisida,,Padi sawah,op:cmd:00000006,siput murbei,Pomacea canaliculata,op:pst:00001058,75,75,75,kg/ha,kg/ha,kolom,utama,
042017456,op:prd:00001033,BIOBAN™ 586 Antimicrobial,Bakterisida,,-,,-,-,,,,,,,tidak-ada,utama,
01010120124333,op:prd:00001035,AGROFOS 480 EC,Insektisida,,Kacang Panjang,op:cmd:00001026,Penggerek polong,Maruca testulalis,op:pst:00001104,0.75,0.75,0.75,ml/l,ml/l,kolom,utama,
01030120217226,op:prd:00001036,VUANK 120 EW,Herbisida,,Budidaya bawang merah,op:cmd:00000004,Teki,Cyperus iria,op:pst:00001016,300 - 450,300,450,ml/ha,ml/ha,kolom,utama,
01030120217226,op:prd:00001036,VUANK 120 EW,Herbisida,,Budidaya bawang merah,op:cmd:00000004,Teki,Fimbristylis miliceae,op:pst:00001024,300 - 450,300,450,ml/ha,ml/ha,kolom,utama,
01030120217226,op:prd:00001036,VUANK 120 EW,Herbisida,,Budidaya bawang merah,op:cmd:00000004,Gulma berdaun lebar,Bidens pilosa,op:pst:00001052,300 - 450,300,450,ml/ha,ml/ha,kolom,utama,
01030120217226,op:prd:00001036,VUANK 120 EW,Herbisida,,Budidaya bawang merah,op:cmd:00000004,Gulma berdaun lebar,Amaranthus spinosus,op:pst:00001057,300 - 450,300,450,ml/ha,ml/ha,kolom,utama,
01030120217226,op:prd:00001036,VUANK 120 EW,Herbisida,,Budidaya bawang merah,op:cmd:00000004,Gulma berdaun lebar,Alternanthera sessilis,op:pst:00001080,300 - 450,300,450,ml/ha,ml/ha,kolom,utama,
01030120217226,op:prd:00001036,VUANK 120 EW,Herbisida,,Budidaya bawang merah,op:cmd:00000004,Gulma golongan rumput,Digitaria adscendes,op:pst:00001068,300 - 450,300,450,ml/ha,ml/ha,kolom,utama,
01030120217226,op:prd:00001036,VUANK 120 EW,Herbisida,,Budidaya bawang merah,op:cmd:00000004,Gulma golongan rumput,Leptochloa chinensis,op:pst:00001029,300 - 450,300,450,ml/ha,ml/ha,kolom,utama,
01030120073050,op:prd:00001037,JOTOS 490 EC,Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Melastoma affine,op:pst:00001078,,,,,-,tidak-ada,utama,
01030120073050,op:prd:00001037,JOTOS 490 EC,Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Clidemia hirta,op:pst:00001017,225-300,225,300,ml/ha,ml/ha,kolom,utama,
01020120206820,op:prd:00001038,CALIWA 75 WG,Fungisida,,Tomat,op:cmd:00000003,Penyakit hawar daun,Phytopthora infestans,op:pst:00001010,2,2,2,g/l,g/l,kolom,utama,
01010120083166,op:prd:00001039,ALAMO 350 SC,Insektisida,,Padi,op:cmd:00000006,Wereng hijau,Nephotettix virescens,op:pst:00001168,"112,5",112.5,112.5,ml/ha,ml/ha,kolom,utama,
01010120083166,op:prd:00001039,ALAMO 350 SC,Insektisida,,Padi,op:cmd:00000006,wereng batang coklat,Nilaparvata lugens,op:pst:00001009,"112,5",112.5,112.5,ml/ha,ml/ha,kolom,utama,
01010120124476,op:prd:00001040,LARBAN 500/50 EC,Insektisida,,Cabai,op:cmd:00001003,hama trips,Thrips parvispinus,op:pst:00000001,1.5,1.5,1.5,ml/l,ml/l,kolom,utama,
01010120124476,op:prd:00001040,LARBAN 500/50 EC,Insektisida,,Cabai,op:cmd:00001003,Kutu daun,Myzus persicae,op:pst:00000002,1.5,1.5,1.5,ml/l,ml/l,kolom,utama,
01030120269672,op:prd:00001041,TENURA 120/80 OD,Herbisida,Pengelola Tanaman,Budidaya padi sawah,op:cmd:00000006,teki,Cyperus iria,op:pst:00001016,500 - 600,500,600,ml/ha,ml/ha,kolom,utama,
01030120269672,op:prd:00001041,TENURA 120/80 OD,Herbisida,Pengelola Tanaman,Budidaya padi sawah,op:cmd:00000006,gulma berdaun lebar,Ludwigia octovalvis,op:pst:00001014,500 - 600,500,600,ml/ha,ml/ha,kolom,utama,
01030120269672,op:prd:00001041,TENURA 120/80 OD,Herbisida,Pengelola Tanaman,Budidaya padi sawah,op:cmd:00000006,gulma berdaun lebar,Monochoria vaginalis,op:pst:00001015,500 - 600 ml/ha,500,600,ml/ha,-,kurung-latin,utama,
01030120269672,op:prd:00001041,TENURA 120/80 OD,Herbisida,Pengelola Tanaman,Budidaya padi sawah,op:cmd:00000006,gulma golongan rumput,Echinochloa crus-galli,op:pst:00001031,500 - 600 ml/ha,500,600,ml/ha,-,kurung-latin,utama,
01030120269672,op:prd:00001041,TENURA 120/80 OD,Herbisida,Pengelola Tanaman,Budidaya padi sawah,op:cmd:00000006,gulma golongan rumput,Leptochloa chinensis,op:pst:00001029,500 - 600,500,600,ml/ha,ml/ha,kolom,utama,
01030120093426,op:prd:00001042,DIVATRIN 500 SC,Herbisida,,Budidaya tebu,op:cmd:00001006,gulma berdaun lebar,Cleome aspera,op:pst:00001091,"0,5 - 1",0.5,1,l/ha,l/ha,kolom,utama,
01030120093426,op:prd:00001042,DIVATRIN 500 SC,Herbisida,,Budidaya tebu,op:cmd:00001006,gulma berdaun lebar,Borreria alata,op:pst:00001001,,,,,,tidak-ada,utama,
01030120093426,op:prd:00001042,DIVATRIN 500 SC,Herbisida,,Budidaya tebu,op:cmd:00001006,gulma berdaun lebar,Ipomoea triloba,op:pst:00001059,,,,,-,tidak-ada,utama,
01030120093426,op:prd:00001042,DIVATRIN 500 SC,Herbisida,,Budidaya tebu,op:cmd:00001006,Golongan rumput,Digitaria ciliaris,op:pst:00001008,"0,5 - 1",0.5,1,l/ha,l/ha,kolom,utama,
01040120206882,op:prd:00001043,WINDA 250 SC,Zat Pengatur Tumbuh Tanaman,,Mangga,op:cmd:00001019,Mempercepat pembungaan tanaman dan pembentukan pentil buah mangga,-,,16,16,16,ml/l/pohon,ml/l/pohon,kolom,utama,
01010120083219,op:prd:00001044,ARJUNA 200 EC,Insektisida,,Cabai,op:cmd:00001003,hama trips,Thrips parvispinus,op:pst:00000001,1,1,1,ml/l,ml/l,kolom,utama,
01010120083219,op:prd:00001044,ARJUNA 200 EC,Insektisida,,Cabai,op:cmd:00001003,ulat grayak,Spodoptera litura,op:pst:00000005,"1,125",1.125,1.125,ml/l,ml/l,kolom,utama,
01010120083219,op:prd:00001044,ARJUNA 200 EC,Insektisida,,Cabai,op:cmd:00001003,kutu daun,Myzus persicae,op:pst:00000002,"1 - 1,5 ml/l",1,1.5,ml/l,ml/l,kolom,utama,
01010120155384,op:prd:00001045,NUPRID 600 FS,Insektisida,,Padi sawah,op:cmd:00000006,penggerek batang padi kuning,Scirpophaga incertulas,op:pst:00001023,3,3,3,ml/kg benih,ml/kg benih,kolom,utama,
01010120155384,op:prd:00001045,NUPRID 600 FS,Insektisida,,Padi sawah,op:cmd:00000006,wereng coklat,Nilaparvata lugens,op:pst:00001009,3,3,3,ml/kg benih,ml/kg benih,kolom,utama,
01010120114004,op:prd:00001046,TERMIBAN 405 EC,Insektisida,,Kakao,op:cmd:00001010,Penghisap buah,Helopeltis sp.,op:pst:00001122,"0,5",0.5,0.5,ml/l,ml/l,kolom,utama,
01070119941169,op:prd:00001047,PETROGENOL 800 L,Atraktan / Feromon,,Mangga,op:cmd:00001019,lalat buah,Dacus spp.,op:pst:00001651,"0,250",0.25,0.25,ml/perangkap,ml/perangkap,kolom,utama,
01070119941169,op:prd:00001047,PETROGENOL 800 L,Atraktan / Feromon,,Cabai,op:cmd:00001003,lalat buah,Dacus ferrugineus,op:pst:00001380,"0,250",0.25,0.25,ml/perangkap,ml/perangkap,kolom,utama,
01020120186095,op:prd:00001049,ZETRO 75 WG,Fungisida,,Padi,op:cmd:00000006,penyakit hawar pelepah,Rhizoctonia solani,op:pst:00001030,1,1,1,g/l,g/l,kolom,utama,
01020120186095,op:prd:00001049,ZETRO 75 WG,Fungisida,,Kentang,op:cmd:00001008,penyakit busuk daun,Phytophthora infestans,op:pst:00001010,"1,5",1.5,1.5,kg/ha,kg/ha,kolom,utama,
01020120186095,op:prd:00001049,ZETRO 75 WG,Fungisida,,Tomat,op:cmd:00000003,penyakit antraknosa,Colletotrichum sp,op:pst:00001107,1,1,1,g/l,g/l,kolom,utama,
01030119981435,op:prd:00001050,GROAMIN 865 SL,Herbisida,,Tebu,op:cmd:00001006,Teki,Cyperus rotundus,op:pst:00001039,1 - 3,1,3,l/ha,l/ha,kolom,utama,
01030119981435,op:prd:00001050,GROAMIN 865 SL,Herbisida,,Tebu,op:cmd:00001006,Gulma berdaun lebar,Synedrella nodiflora,op:pst:00001004,1 - 3,1,3,l/ha,l/ha,kolom,utama,
01030119981435,op:prd:00001050,GROAMIN 865 SL,Herbisida,,Tebu,op:cmd:00001006,Gulma golongan rumput,Echinochloa colonum,op:pst:00001070,1 - 3,1,3,l/ha,l/ha,kolom,utama,
01030119981435,op:prd:00001050,GROAMIN 865 SL,Herbisida,,Padi,op:cmd:00000006,Gulma berdaun lebar,Ludwigia hyssopifolia,op:pst:00001196,"0,5 - 1",0.5,1,l/ha,l/ha,kolom,utama,
01030119981435,op:prd:00001050,GROAMIN 865 SL,Herbisida,,Padi,op:cmd:00000006,Gulma berdaun lebar,Monochoria vaginalis,op:pst:00001015,"0,5 - 1",0.5,1,l/ha,l/ha,kolom,utama,
01030119981435,op:prd:00001050,GROAMIN 865 SL,Herbisida,,Padi,op:cmd:00000006,Teki,Fimbristylis littoralis,op:pst:00001085,"0,5 - 1",0.5,1,l/ha,l/ha,kolom,utama,
06080120227481,op:prd:00001051,"WHIMAS 0,05 RB",Pestisida Rumah Tangga,Bangunan Dan Rumah Tangga,Di dalam ruangan,,kecoak,Periplaneta americana,op:pst:00001040,,,,,-,tidak-ada,utama,
06080120227481,op:prd:00001051,"WHIMAS 0,05 RB",Pestisida Rumah Tangga,Bangunan Dan Rumah Tangga,Di dalam ruangan,,kecoak,Blatella germanica,op:pst:00001194,,,,,-,tidak-ada,utama,
01020120227364,op:prd:00001053,Tinker 200/200 SC,Fungisida,Pengelola Tanaman,Kentang,op:cmd:00001008,penyakit busuk daun,Phytophtora infestans,op:pst:00001010,1,1,1,ml/l,ml/l,kolom,utama,
01020120175890,op:prd:00001054,BLUEZEB 80 WP,Fungisida,,Kentang,op:cmd:00001008,Penyakit Busuk Daun,Phytophthora Infestans,op:pst:00001010,"3,5",3.5,3.5,g/l,g/l,kolom,utama,
01030120259217,op:prd:00001055,HOKUTO 250 SC,Herbisida,Pengelola Tanaman,Budidaya padi sawah (TOT),op:cmd:00000006,gulma golongan rumput,Cynodon dactylon,op:pst:00001034,280 - 350,280,350,ml/ha,ml/ha,kolom,utama,
01030120259217,op:prd:00001055,HOKUTO 250 SC,Herbisida,Pengelola Tanaman,Budidaya padi sawah (TOT),op:cmd:00000006,gulma golongan rumput,Echinochloa crus-galli,op:pst:00001031,280 - 350,280,350,ml/ha,ml/ha,kolom,utama,
01030120259217,op:prd:00001055,HOKUTO 250 SC,Herbisida,Pengelola Tanaman,Budidaya padi sawah (TOT),op:cmd:00000006,gulma golongan rumput,Leptochloa chinensis,op:pst:00001029,280 - 350,280,350,ml/ha,ml/ha,kolom,utama,
01030120259217,op:prd:00001055,HOKUTO 250 SC,Herbisida,Pengelola Tanaman,Budidaya padi sawah (TOT),op:cmd:00000006,teki,Cyperus iria,op:pst:00001016,280 - 350,280,350,ml/ha,ml/ha,kolom,utama,
01030120259217,op:prd:00001055,HOKUTO 250 SC,Herbisida,Pengelola Tanaman,Budidaya padi sawah (TOT),op:cmd:00000006,teki,Fimbristylis miliacea,op:pst:00001024,280 - 350,280,350,ml/ha,ml/ha,kolom,utama,
01030120259217,op:prd:00001055,HOKUTO 250 SC,Herbisida,Pengelola Tanaman,Budidaya padi sawah (TOT),op:cmd:00000006,gulma berdaun lebar,Alternanthera sessilis,op:pst:00001080,280 - 350,280,350,ml/ha,ml/ha,kolom,utama,
01030120259217,op:prd:00001055,HOKUTO 250 SC,Herbisida,Pengelola Tanaman,Budidaya padi sawah (TOT),op:cmd:00000006,gulma berdaun lebar,Limnocharis flava,op:pst:00001045,280 - 350,280,350,ml/ha,ml/ha,kolom,utama,
01030120237930,op:prd:00001056,SALVATORE PLUS 12/18 WP,Herbisida,Pengelola Tanaman,Budidaya padi sawah,op:cmd:00000006,teki,Fimbrystylis miliacea,op:pst:00001024,60 – 120,60,120,g/ha,g/ha,kolom,utama,
01030120237930,op:prd:00001056,SALVATORE PLUS 12/18 WP,Herbisida,Pengelola Tanaman,Budidaya padi sawah,op:cmd:00000006,teki,Cyperus iria,op:pst:00001016,60 - 120 g/ha,60,120,g/ha,,kurung-latin,utama,
01030120237930,op:prd:00001056,SALVATORE PLUS 12/18 WP,Herbisida,Pengelola Tanaman,Budidaya padi sawah,op:cmd:00000006,gulma daun lebar,Monocharia vaginalis,op:pst:00001015,60 - 120 g/ha,60,120,g/ha,-,kurung-latin,utama,
01030120237930,op:prd:00001056,SALVATORE PLUS 12/18 WP,Herbisida,Pengelola Tanaman,Budidaya padi sawah,op:cmd:00000006,gulma daun lebar,Alternanthera piloxeroides,op:pst:00001065,60 - 120 g/ha,60,120,g/ha,-,kurung-latin,utama,
01030120237930,op:prd:00001056,SALVATORE PLUS 12/18 WP,Herbisida,Pengelola Tanaman,Budidaya padi sawah,op:cmd:00000006,gulma daun lebar,Spenochloa zeylanica,op:pst:00001294,60 – 120,60,120,,-,kolom,utama,
01030120237930,op:prd:00001056,SALVATORE PLUS 12/18 WP,Herbisida,Pengelola Tanaman,Budidaya padi sawah,op:cmd:00000006,gulma daun lebar,Ludwigia octovalvis,op:pst:00001014,60 - 120 g/ha,60,120,g/ha,-,kurung-latin,utama,
01030120237930,op:prd:00001056,SALVATORE PLUS 12/18 WP,Herbisida,Pengelola Tanaman,Budidaya padi sawah,op:cmd:00000006,gulma golongan rumput,Echinochloa cruss-galli,op:pst:00001031,60 – 120,60,120,g/ha,g/ha,kolom,utama,
01040120217020,op:prd:00001057,ATMAGA 20 SL,Zat Pengatur Tumbuh Tanaman,,Bawang merah,op:cmd:00000004,"meningkatkan tinggi tanaman, jumlah daun, komponen hasil, hasil tanaman",-,,4 ml/L air/aplikasi,4,4,ml/L air/aplikasi,-,kolom,utama,
01020120145025,op:prd:00001058,TEBUCOZ 430 SC,Fungisida,,Bawang merah,op:cmd:00000004,penyakit bercak ungu,Alternaria porri,op:pst:00001022,2,2,2,ml/l,ml/l,kolom,utama,
01030120227441,op:prd:00001059,OMNI-TRON 150 SL,Herbisida,Pengelola Tanaman,Budidaya kopi (TBM),op:cmd:00001009,Gulma Berdaun Lebar,Synedrella nodiflora,op:pst:00001004,3 - 4,3,4,l/ha,l/ha,kolom,utama,
01030120227441,op:prd:00001059,OMNI-TRON 150 SL,Herbisida,Pengelola Tanaman,Budidaya kopi (TBM),op:cmd:00001009,Gulma Berdaun Lebar,Ageratum conyzoides,op:pst:00001000,3 - 4,3,4,l/ha,l/ha,kolom,utama,
01030120227441,op:prd:00001059,OMNI-TRON 150 SL,Herbisida,Pengelola Tanaman,Budidaya kopi (TBM),op:cmd:00001009,Gulma Berdaun Lebar,Borreria alata,op:pst:00001001,3 - 4,3,4,l/ha,l/ha,kolom,utama,
01030120227441,op:prd:00001059,OMNI-TRON 150 SL,Herbisida,Pengelola Tanaman,Budidaya kopi (TBM),op:cmd:00001009,Gulma Golongan Rumput,Paspalum conjugatum,op:pst:00001003,3 - 4,3,4,l/ha,l/ha,kolom,utama,
01030120227441,op:prd:00001059,OMNI-TRON 150 SL,Herbisida,Pengelola Tanaman,Budidaya kopi (TBM),op:cmd:00001009,Gulma Golongan Rumput,Ischaemum timorense,op:pst:00001012,3 - 4,3,4,l/ha,l/ha,kolom,utama,
01030120227441,op:prd:00001059,OMNI-TRON 150 SL,Herbisida,Pengelola Tanaman,Budidaya kopi (TBM),op:cmd:00001009,Gulma Golongan Rumput,Ottochloa nodosa,op:pst:00001002,3 - 4,3,4,l/ha,l/ha,kolom,utama,
01020120238049,op:prd:00001060,PROTROBIN 300/100 EW,Fungisida,Pengelola Tanaman,Semangka,op:cmd:00001021,penyakit antraknosa,Colletotrichum lagenarium,op:pst:00001142,2,2,2,ml/l,ml/l,kolom,utama,
01020120238049,op:prd:00001060,PROTROBIN 300/100 EW,Fungisida,Pengelola Tanaman,Cabai,op:cmd:00001003,penyakit antraknosa,Colletotrichum capsici,op:pst:00001043,2,2,2,ml/l,ml/l,kolom,utama,
01020120238049,op:prd:00001060,PROTROBIN 300/100 EW,Fungisida,Pengelola Tanaman,Bawang merah,op:cmd:00000004,penyakit antraknosa,Colletotrichum gloeosporioides,op:pst:00001081,"1,5",1.5,1.5,ml/l,ml/l,kolom,utama,
01030120001514,op:prd:00001061,TAMARIS 240 SL,Herbisida,,Persiapan tanam budidaya padi sawah (TOT),op:cmd:00001079,gulma golongan rumput,Echinochloa crus-galli,op:pst:00001031,2-3,2,3,l/ha,l/ha,kolom,utama,
01030120001514,op:prd:00001061,TAMARIS 240 SL,Herbisida,,Persiapan tanam budidaya padi sawah (TOT),op:cmd:00001079,Teki,Fimbristylis littoralis,op:pst:00001085,2-3,2,3,l/ha,l/ha,kolom,utama,
01030120001514,op:prd:00001061,TAMARIS 240 SL,Herbisida,,Persiapan tanam budidaya padi sawah (TOT),op:cmd:00001079,gulma berdaun lebar,Mersilea crenata,op:pst:00001036,"1,5-3 l/ha",1.5,3,l/ha,-,kurung-latin,utama,
01030120001514,op:prd:00001061,TAMARIS 240 SL,Herbisida,,Persiapan tanam budidaya padi sawah (TOT),op:cmd:00001079,gulma berdaun lebar,Commelina benghalensis,op:pst:00001044,"1,5-3 l/ha",1.5,3,l/ha,-,kurung-latin,utama,
01030120001514,op:prd:00001061,TAMARIS 240 SL,Herbisida,,Persiapan tanam budidaya padi sawah (TOT),op:cmd:00001079,gulma berdaun lebar,Ludwigia octovalvis,op:pst:00001014,"1,5-3",1.5,3,l/ha,l/ha,kolom,utama,
01030120001514,op:prd:00001061,TAMARIS 240 SL,Herbisida,,Teh,op:cmd:00001014,gulma berdaun lebar,Borreria alata,op:pst:00001001,"2,5-3",2.5,3,l/ha,l/ha,kolom,utama,
01030120001514,op:prd:00001061,TAMARIS 240 SL,Herbisida,,Teh,op:cmd:00001014,gulma golongan rumput,Paspalum conjugatum,op:pst:00001003,"2,5-3 l/ha",2.5,3,l/ha,-,kurung-latin,utama,
01030120001514,op:prd:00001061,TAMARIS 240 SL,Herbisida,,Teh,op:cmd:00001014,gulma golongan rumput,Axonopus compressus,op:pst:00001006,"2,5-3",2.5,3,l/ha,l/ha,kolom,utama,
01030120001514,op:prd:00001061,TAMARIS 240 SL,Herbisida,,Karet (TBM),op:cmd:00001464,gulma golongan rumput,Axonopus compressus,op:pst:00001006,"2,5-3",2.5,3,l/ha,l/ha,kolom,utama,
01030120001514,op:prd:00001061,TAMARIS 240 SL,Herbisida,,Karet (TBM),op:cmd:00001464,gulma golongan rumput,Paspalum conjugatum,op:pst:00001003,"2,5-3 l/ha",2.5,3,l/ha,-,kurung-latin,utama,
01030120001514,op:prd:00001061,TAMARIS 240 SL,Herbisida,,Karet (TBM),op:cmd:00001464,Gulma berdaun lebar,Borreria alata,op:pst:00001001,"2,5-3",2.5,3,l/ha,l/ha,kolom,utama,
01030120196265,op:prd:00001062,GHOXONE 138 SL,Herbisida,,Kopi (TM),op:cmd:00001009,Gulma berdaun lebar,Richardia brasiliensis,op:pst:00001027,1.5 - 2.25,1.5,2.25,l/ha,l/ha,kolom,utama,
01030120196265,op:prd:00001062,GHOXONE 138 SL,Herbisida,,Kopi (TM),op:cmd:00001009,Gulma berdaun lebar,Ageratum conyzoides,op:pst:00001000,1.5 - 2.25,1.5,2.25,l/ha,l/ha,kolom,utama,
01030120196265,op:prd:00001062,GHOXONE 138 SL,Herbisida,,Kopi (TM),op:cmd:00001009,Gulma golongan rumput,Paspalum conjugatum,op:pst:00001003,1.5 - 2.25,1.5,2.25,l/ha,l/ha,kolom,utama,
01020120021869,op:prd:00001063,KANMULUS 80 WG,Fungisida,,Kakao,op:cmd:00001010,Penyakit busuk buah,Phytophthora palmivora,op:pst:00001097,3,3,3,g/l,g/l,kolom,utama,
01020120021869,op:prd:00001063,KANMULUS 80 WG,Fungisida,,Cabai,op:cmd:00001003,Penyakit bercak daun,Cercospora capsici,op:pst:00001049,1.5,1.5,1.5,g/l,g/l,kolom,utama,
01020120021869,op:prd:00001063,KANMULUS 80 WG,Fungisida,,Cabai,op:cmd:00001003,Penyakit antraknosa,Colletotrichum capsici,op:pst:00001043,1.5,1.5,1.5,g/l,g/l,kolom,utama,
01020120237846,op:prd:00001065,AVIZOL 60 EC,Fungisida,Pengelola Tanaman,Bawang Merah,op:cmd:00000004,Penyakit bercak ungu,Alternaria porri,op:pst:00001022,2,2,2,ml/l,ml/l,kolom,utama,
01010120227718,op:prd:00001066,TYSON 30 WG,Insektisida,Pengelola Tanaman,Jagung,op:cmd:00001002,ulat grayak,Spodoptera frugiperda,op:pst:00001033,"0,5",0.5,0.5,g/l,g/l,kolom,utama,
01050120124532,op:prd:00001068,TUNTAS KEONG 15 WP,Moluskisida,,Padi sawah,op:cmd:00000006,siput murbei,Pomaceae canaliculata,op:pst:00001058,50,50,50,kg/ha,kg/ha,kolom,utama,
01020120175898,op:prd:00001070,FURIZEB 80 WP,Fungisida,,kentang,op:cmd:00001008,penyakit hawar daun,Phytophthora infestans,op:pst:00001010,2,2,2,g/l,g/l,kolom,utama,
01040120237939,op:prd:00001071,Supergib 50 SL,Zat Pengatur Tumbuh Tanaman,Pengelola Tanaman,Jeruk,op:cmd:00001015,,"meningkatkan jumlah bunga, jumlah buah,bobot buah, dan diameter buah",,"0,2",0.2,0.2,ml/l,ml/l,kolom,utama,
01010120165429,op:prd:00001072,DKLUFEM 50 WG,Insektisida,,Bawang merah,op:cmd:00000004,Ulat grayak,Spodoptera exigua,op:pst:00001019,"1,5",1.5,1.5,g/l,g/l,kolom,utama,
01010120113940,op:prd:00001074,ALANDA 50 EC,Insektisida,,Kakao,op:cmd:00001010,Hama penggerek buah,Conopomorpha cramerella,op:pst:00001108,1,1,1,ml/l,ml/l,kolom,utama,
01010120113940,op:prd:00001074,ALANDA 50 EC,Insektisida,,Cabai,op:cmd:00001003,Ulat grayak,Spodoptera litura,op:pst:00000005,1,1,1,ml/l,ml/l,kolom,utama,
01020120258877,op:prd:00001075,SMATZEB 80 WP,Fungisida,Pengelola Tanaman,Budidaya kentang,op:cmd:00001008,penyakit busuk daun,Phytophthora infestans,op:pst:00001010,"1,5",1.5,1.5,g/l,g/l,kolom,utama,
01010120248350,op:prd:00001076,AJI-BAN 40/120 SC,Insektisida,Pengelola Tanaman,Bawang merah,op:cmd:00000004,penggorok daun,Liriomyza chinensis,op:pst:00001032,"1,5",1.5,1.5,ml/l,ml/l,kolom,utama,
01030120227413,op:prd:00001077,HALORICE PLUS 60/25 EC,Herbisida,Pengelola Tanaman,Padi,op:cmd:00000006,gulma berdaun lebar,Ludwigia octovalvis,op:pst:00001014,"0,75 - 1,5 l/ha",0.75,1.5,l/ha,-,kurung-latin,utama,
01030120227413,op:prd:00001077,HALORICE PLUS 60/25 EC,Herbisida,Pengelola Tanaman,Padi,op:cmd:00000006,gulma berdaun lebar,Alternanthera philoxeroides,op:pst:00001065,0.75-1.5,0.75,1.5,l/ha,l/ha,kolom,utama,
01030120227413,op:prd:00001077,HALORICE PLUS 60/25 EC,Herbisida,Pengelola Tanaman,Padi,op:cmd:00000006,gulma golongan rumput,Echinochloa crus-galii,op:pst:00001031,0.75-1.5,0.75,1.5,l/ha,l/ha,kolom,utama,
