dataset_id,title,crop,crop_detail,diseases,data_type,data_type_detail,format,record_count,source,source_url,license,license_family,publication_year,access_date,local_path,file_size,file_size_bytes,sha256,download_status,verification_status,notes
TOM-14-tomat-spanyol-tabular,Evaluation of tomato (Solanum lycopersicum) genetic resources in Spain (2023-2024),tomat,tomat,"Kolom 06_PHD (teks bebas): Red spider mite (1-4), Tuta absoluta, Mosaic symptoms in flower bud, Leaf curling, Blossom-related symptoms, Wilted, fungus, None detected. Plus skala 1-5: 24_DR_SL Disease resistance, 27_BER_SL Blossom end rot resistance, 29_FDR_SL Foliar disease resistance",tabular,tabular,"4 berkas XLSX, 4 lembar masing-masing (metadata, traits, raw Data, SeedLinked)","122 baris data (32+42+32+16), 18 kolom sifat + 11 sifat SeedLinked","Zenodo (Horizon Europe LiveSeeding, UPV)",https://zenodo.org/records/22024765,CC BY-NC-SA 4.0,CC BY-NC(-SA),2026,2026-08-25,datasets/priority/tomat/TOM-14-tomat-spanyol-tabular,262.36 KB,262358,lihat-SHA256SUMS,diunduh,terverifikasi,"DOI 10.5281/zenodo.22024764. LISENSI PALING KETAT di koleksi ini: non-komersial + berbagi-serupa; jangan dicampur ke basis data CC BY tanpa dipisahkan. Sangat kecil (122 baris). Kolom penyakit teks bebas tanpa kode terkendali. Dua uji lapang 2024 nyaris tanpa catatan penyakit. Valencia/Mediterania, bukan Indonesia. Lembar metadata memuat nama & kontak orang (data pribadi). Nilainya sebagai CONTOH SKEMA pengamatan lapangan yang rapi, termasuk sifat ketahanan busuk ujung buah."
TOM-15-layu-bakteri-dryad,Data from: Bacteria-phage coevolution drives variation in bacterial wilt disease incidence via resistance-virulence trade-offs,tomat,tomat,Layu bakteri (Ralstonia pseudosolanacearum) - insidensi penyakit di 4 lahan tomat yang terpisah secara geografis,tabular,tabular,README.md + Source_data-0410.xlsx,"2 berkas, 4.745.516 byte",Dryad,https://datadryad.org/dataset/doi:10.5061/dryad.3j9kd520g,CC0 1.0,CC0,2026,2026-08-25,,4.75 MB,4745516,,gagal,belum,"DOI 10.5061/dryad.3j9kd520g. GAGAL: jalur API RESMI Dryad pun menolak tanpa akun. Diuji dua endpoint terdokumentasi: /api/v2/datasets/doi%3A10.5061%2Fdryad.3j9kd520g/download dan /api/v2/files/4736943/download - keduanya membalas HTTP 401 dengan badan {""error"":""Unauthorized, must have current bearer token""}, baik dengan maupun tanpa override User-Agent. Jalur /downloads/file_stream juga 403 dan dilarang robots.txt Dryad. Tidak dicari jalan lain sesuai aturan. CATATAN: API METADATA Dryad tidak butuh token, sehingga daftar berkas terkonfirmasi: README.md 4.855 byte (text/markdown) + Source_data-0410.xlsx 4.740.661 byte. Lisensi CC0 1.0, jadi datanya bebas - yang menghalangi hanya mekanisme unduhnya. Bisa diambil manusia lewat peramban dengan akun Dryad. Satu-satunya data insidensi layu bakteri (Ralstonia pseudosolanacearum) berbasis 4 lahan tomat yang ditemukan."
TOM-16-sichuan-layu-bakteri,Tomato Disease Dataset (Yongbo Liu) - rumah kaca Sichuan,tomat,tomat,"Tingkat berkas: layu bakteri (Ralstonia solanacearum) 527 gambar, penyakit virus 417, busuk kelabu/gray mold 82. Tingkat anotasi 10 kelas penyakit x bagian tanaman: Viral_Leaf 1522, Wilt_Leaf 405, Wilt_Middle 345, Wilt_Top 298, Wilt_Base 173, Viral_Top 139, Wilt_Stem 135, GrayMold_Leaf 76, GrayMold_Fruit 52, Virus_Middle 22",gambar,gambar,"JPG resolusi penuh 4032x3024 + anotasi PASCAL VOC (XML), satu XML per gambar, berkas lepas (sumber tanpa arsip)","diklaim 1026 gambar, terhitung 1026 gambar + 1026 XML = 2052 berkas; 3167 kotak pembatas",Mendeley Data,https://data.mendeley.com/datasets/c2x8rynybg/1,CC BY 4.0,CC BY,2025,2026-08-25,datasets/priority/tomat/TOM-16-sichuan-layu-bakteri,2.99 GB,2989253828,lihat-SHA256SUMS,diunduh,terverifikasi,"DOI 10.17632/c2x8rynybg.1, makalah Data in Brief doi 10.1016/j.dib.2025.112032. Ukuran 2.989.253.828 byte -> MUAT di batas 3 GB (diperiksa sebelum unduh lewat content_details.size dan curl -sIL). 2.052/2.052 berkas SHA-256-nya cocok dengan hash yang dipublikasikan Mendeley. 0 dari 1.026 XML gagal diurai. MENUTUP CELAH TERBESAR: satu-satunya dataset di panen ini yang memuat LAYU BAKTERI (Ralstonia). Anotasinya memakai BAGIAN TANAMAN sebagai kelas (Wilt_Base/Stem/Middle/Top/Leaf, 1356 kotak) sehingga memetakan gejala layu dari pangkal ke pucuk - geometri yang mustahil direkam dataset daun-petik. Cakupan anotasi 100% (0 gambar telantar), resolusi penuh 12 MP tidak diperkecil, nama berkas menyandi tanggal sesi (0509/0617/0919/1021/1112 tahun 2024) sehingga split bebas kebocoran berbasis sesi mungkin dilakukan. CACAT: Virus_Middle memakai awalan Virus_ sementara Viral_Leaf/Viral_Top memakai Viral_ (salah ketik satu batch). Sangat timpang (Viral_Leaf 1522 vs Virus_Middle 22, selisih 69x). Skema kelas tidak ortogonal: tidak ada Wilt_Fruit maupun GrayMold_Stem. TIDAK ADA KELAS SEHAT sehingga tidak bisa memutuskan ""sakit atau tidak"" sendirian. TIDAK ADA layu fusarium. Rumah kaca taman pertanian modern Sichuan, bukan lahan petani; kultivar tidak disebutkan; label virus tidak menyebut virus apa. Tanpa split train/valid/test. Struktur 6 folder asli tidak diekspos public API - diselamatkan di manifes-folder.csv dan di medan <folder> tiap XML."
TOM-17-olid-bangladesh,OLID I: An Open Leaf Image Dataset of Bangladeshs Major Crops,tomat|lainnya,tomat; terung; timun; + 6 labu-labuan (9 tanaman),"Subset tomat tersedia sebagai 2 berkas terpisah (tomato__part_1, tomato__part_2); daftar kelas ada di class_distribution.xlsx",gambar,gambar,ZIP per tanaman (subset resmi terpisah) + XLSX distribusi kelas,"Subset tomat 2894 MB (1393,63 + 1500,71); seluruh dataset ~13 GB",Zenodo,https://zenodo.org/records/8105154,CC BY 4.0,CC BY,2023,2026-08-25,,2.89 GB,2894340000,,ditemukan,belum,"DOI 10.5281/zenodo.8095497. TIDAK DIUNDUH: subset tomat 2,89 GB masih di bawah batas 3 GB per dataset tetapi akan melampaui jatah 8 GB agen. Bangladesh tropis lembap - iklim terdekat ke Indonesia di antara seluruh kandidat gambar. Sumber MENYEDIAKAN subset resmi per tanaman sehingga bisa diunduh terpisah tanpa mengambil 13 GB. Prioritas kedua setelah TOM-16."
TOM-18-agri-foundation-145k,Agri-Foundation-145k: A Unified Large-Scale Dataset for Agricultural Disease Detection,tomat|kentang,tomat; kentang; + banyak tanaman lain,"215 kelas hasil penyelarasan taksonomi dari 8 sumber terbuka (PlantVillage, PlantDoc, New Plant Diseases, Tomato Leaf, Cassava, Wheat, PlantSeg, PlantWild)",gambar,gambar,ZIP tunggal,"144751 gambar, 215 kelas",Zenodo,https://zenodo.org/records/18214758,CC BY 4.0,CC BY,2026,2026-08-25,,10.41 GB,10409590000,,terlalu-besar,belum,"DOI 10.5281/zenodo.18214757. 10.409 MB dalam SATU berkas -> melampaui batas 3 GB per dataset dan tidak ada subset resmi. Isinya agregasi dari dataset yang sebagian sudah dipanen di sini (PlantVillage = TOM-01, PlantDoc = milik agen kentang) sehingga sebagian besar tumpang tindih. Klaim deduplikasi MD5 dan pemeriksaan korupsi belum diverifikasi."
TOM-19-multiclass-patologi-tomat,Multiclass Image Dataset of Tomato Pathologies: Integrating Leaf and Fruit Samples for Interpretable Deep Learning,tomat,tomat,Patologi daun dan buah (daftar kelas belum diverifikasi - arsip tidak dibuka),gambar,gambar,ZIP tunggal (Tomato.zip),4.423 MB,Mendeley Data,https://data.mendeley.com/datasets/xc94xbg239/1,CC BY 4.0,CC BY,2026,2026-08-25,,4.42 GB,4423480000,,terlalu-besar,belum,"DOI 10.17632/xc94xbg239.1. 4,42 GB dalam satu berkas -> melampaui batas 3 GB, tidak ada subset resmi. Menarik karena menggabungkan daun DAN buah; kandidat kuat kalau batas ukuran dinaikkan."
TOM-20-daun-buah-kembar,Tomato Leaf and Fruit Disease Image Dataset (rekaman kembar swtt5wy2pr),tomat,tomat,Belum diverifikasi - judul identik dengan TOM-06,gambar,gambar,Raw Dataset.zip 9059 MB + Resize Dataset.zip 840 MB + MetaData CSV + README PDF,~9.900 MB total,Mendeley Data,https://data.mendeley.com/datasets/swtt5wy2pr/1,CC BY 4.0,CC BY,2026,2026-08-25,,9.90 GB,9899880000,,terlalu-besar,belum,"DOI 10.17632/swtt5wy2pr.1. Berjudul PERSIS SAMA dengan TOM-06 (10.17632/9jxvtgh325.1) dan berasal dari kelompok penulis yang bertumpang tindih - kemungkinan terbitan kembar. Raw Dataset.zip 9,06 GB melampaui batas; ""Resize Dataset.zip"" 840 MB adalah subset resmi yang muat, TETAPI kemungkinan besar isinya sama dengan Original Dataset.zip di TOM-06 yang sudah diunduh. TIDAK diunduh untuk mencegah duplikasi - bandingkan checksum lebih dulu bila mau dipakai. Rekaman ini juga menyediakan MetaData CSV yang TIDAK ada di TOM-06."
TOM-21-agri-vision4,"Agri-Vision4: A Comprehensive Multi-Crop Leaf Disease Dataset of Tomato, Papaya, Zucchini, and Bottle Gourd",tomat|lainnya,tomat; pepaya; zukini; labu botol (4 tanaman),Belum diverifikasi - arsip tidak dibuka,gambar,gambar,Orginal_Dataset.zip 5144 MB + Update_Aug_Dataset.zip 2318 MB + README.txt,7.462 MB,Mendeley Data,https://data.mendeley.com/datasets/8t6k37ztxc/1,CC BY 4.0,CC BY,2026,2026-08-25,,7.46 GB,7461630000,,terlalu-besar,belum,"DOI 10.17632/8t6k37ztxc.1. Berkas terbesarnya 5,14 GB -> melampaui batas 3 GB per dataset. Update_Aug_Dataset (2,32 GB) muat tapi isinya set augmentasi, bukan data asli, sehingga tidak layak untuk evaluasi jujur."
TOM-22-plantcity-pakistan,PlantCity: A Comprehensive Image Based on Multi Crop Leaves disease in Pakistan,tomat|kentang,tomat; kentang; + 10 tanaman lain (12 total),Belum diverifikasi keseluruhannya - lihat TOM-23 untuk potongan tomatnya,gambar,gambar,train.zip 6127 MB + test.zip 1128 MB + PDF makalah,7.257 MB,Mendeley Data,https://data.mendeley.com/datasets/w8kh2xkspx/4,CC BY 4.0,CC BY,2026,2026-08-25,,7.26 GB,7257300000,,terlalu-besar,belum,"DOI 10.17632/w8kh2xkspx.4, makalah Data in Brief doi 10.1016/j.dib.2025.112130. train.zip 6,13 GB melampaui batas 3 GB. Penerbit yang sama menyediakan potongan khusus tomat di figshare (lihat TOM-23) yang ukurannya muat."
TOM-23-plantcity-tomat-figshare,Tomato Leaf Disease PlantCity 2025 (11 classes),tomat,tomat,11 kelas (daftar persisnya belum diverifikasi - arsip tidak dibuka),gambar,gambar,Tomato.zip + PDF makalah,1.993 MB,figshare,https://figshare.com/articles/dataset/_b_Tomato_Leaf_Disease_PlantCity_2025_11_classes_b_/33190479,CC BY 4.0,CC BY,2026,2026-08-25,,1.99 GB,1992860000,,ditemukan,belum,"DOI 10.6084/m9.figshare.33190479. Potongan khusus tomat dari PlantCity (TOM-22) dan ukurannya MUAT di batas 3 GB. TIDAK diunduh karena jatah 8 GB agen sudah terpakai dan cakupan tomat dari Pakistan sudah diwakili TOM-05 (dataset lapangan Pakistan, 6 kelas). Layak diambil di sesi lanjutan kalau 11 kelas itu lebih luas daripada 6 kelas TOM-05."
TOM-24-sfldd-solanaceae,Solanaceae Family Leaf Disease Image Dataset (SFLD Dataset),tomat|kentang|lainnya,tomat; kentang; terung (3 tanaman),"Tomat 7 kelas: Healthy, Bacterial Canker, Cercospora Leaf Spot, Late Blight, Tomato Leaf Curl Virus, Tomato Mosaic Virus, Tomato Spotted Wilt Virus. Kentang 6 kelas termasuk Bacterial Soft Rot & Potato Leaf Roll Virus. Terung 4 kelas",gambar,gambar,(tidak tersedia di repositori),diklaim 2593 gambar asli + 17000 augmentasi,Mendeley Data,https://data.mendeley.com/datasets/sd5m3mgvvx/1,CC BY 4.0,CC BY,2026,2026-08-25,,938.92 KB,938925,,ditemukan,belum,"DOI 10.17632/sd5m3mgvvx.1 (juga terdaftar di OSF 10.17605/osf.io/nwvb3). TIDAK ADA DATANYA DI REPOSITORI: rekaman Mendeley hanya berisi image.png (0,94 MB, pratayang) dan SFLD_Dataset.txt yang isinya sebaris tautan Google Drive. Data sebenarnya dihosting di Google Drive pihak ketiga, di luar repositori berlisensi, tanpa checksum, dan bisa hilang sewaktu-waktu. TOMAT DI SINI MENARIK: Bacterial Canker dan Cercospora Leaf Spot tidak ada di dataset lain mana pun dalam panen ini."
TOM-25-kaggle-tomatoleaf-zenodo,tomato-leaf-diseases-detection (unggah ulang dataset Kaggle),tomat,tomat,"10 kelas: Mosaic Virus, Target Spot, Bacterial spot, Yellow Leaf Curl Virus, Late blight, Leaf Mold, Early blight, Spider mites, Septoria leaf spot, healthy",gambar,gambar,ZIP,192 MB,Zenodo,https://zenodo.org/records/8311631,CC BY 4.0 (dinyatakan penyetor),CC BY,2023,2026-08-25,,192.14 MB,192140000,,ditemukan,belum,"DOI 10.5281/zenodo.8311631. TIDAK DIUNDUH karena REDUNDAN dan HAK CIPTANYA KERUH. Deskripsi rekamannya sendiri berkata: ""This dataset is collected from https://www.kaggle.com/datasets/kaustubhb999/tomatoleaf ... All copyright goes to this kaggel website link."" Penyetor mengklaim CC BY 4.0 atas karya orang lain. Isinya turunan PlantVillage (10 kelas tomat yang sama) sehingga sudah tercakup TOM-01."
TOM-26-koinfeksi-sintetis,Synthetic Co-Infection Plant Leaf Dataset for Multi-Disease Classification,tomat|kentang|lainnya,tomat; kentang; apel; jagung; anggur (5 tanaman),Skenario ko-infeksi sintetis; gambar dasar diambil dari PlantVillage,gambar,gambar,"ZIP per tanaman (Tomato1 301,97 MB + Tomato2 248,73 MB + 4 tanaman lain)",~1.467 MB total; bagian tomat 551 MB,Zenodo,https://zenodo.org/records/18097801,CC BY 4.0,CC BY,2025,2026-08-25,,550.70 MB,550700000,,ditemukan,belum,"DOI 10.5281/zenodo.18097800. TIDAK DIUNDUH: gambarnya SINTETIS - dibuat dengan menggabungkan gambar PlantVillage yang sudah dipanen di TOM-01, jadi mewarisi seluruh cacat studio PlantVillage sekaligus menambah artefak penggabungan. Untuk kebutuhan ko-infeksi, TOM-02 Variant-b jauh lebih baik karena gejala majemuknya NYATA dan terfoto di lapangan."
TOM-27-laser-speckle-hawar,Derived data and reproducibility package for remote early detection of tomato late blight by laser speckle sensing,tomat,tomat,"Late blight (Phytophthora infestans) - 20 tanaman diinokulasi vs 20 mock, dicitrakan 6/18/24 jam pasca perlakuan",tabular,tabular (fitur sensor),tabel fitur + definisi fold + hiperparameter + prediksi,"720 rekaman video speckle dari 40 tanaman, 105 fitur rekayasa per video",Zenodo,https://zenodo.org/records/19857899,CC BY 4.0,CC BY,2026,2026-08-25,,,,,terhalang-akun,belum,"DOI 10.5281/zenodo.19857898. API Zenodo melaporkan access: RESTRICTED - berkasnya tidak terdaftar dan butuh permintaan akses ke pemilik rekaman. Tidak ditembus sesuai aturan. Menarik karena ini DETEKSI PRA-GEJALA (6 jam pasca inokulasi) memakai sensor laser speckle, bukan citra RGB - jalur yang sama sekali berbeda dari seluruh dataset lain di panen ini."
TOM-28-gts-taiwan-pdf,Taiwan Tomato Leaves Dataset (halaman GTS.AI),tomat,tomat,Mengklaim 622 gambar dalam 6 kategori,bukan-dataset,(bukan dataset),"PDF pemasaran 0,72 MB",1 berkas PDF,Zenodo (diunggah Globose Technology Solutions),https://zenodo.org/records/15095409,CC BY 4.0,CC BY,2025,2026-08-25,,720.00 KB,720000,,ditolak,tidak-berlaku,"DOI 10.5281/zenodo.15095408. DITOLAK: rekaman ini BUKAN dataset. Satu-satunya berkasnya adalah gts_ai_dataset_download_taiwan_tomato_leaves_dataset.pdf, yaitu halaman pemasaran vendor yang mengarahkan ke gts.ai. Datanya yang asli adalah TOM-03 (Mendeley 10.17632/ngdgg79rzb.1) yang sudah diunduh dan terverifikasi 622 gambar."
TOM-29-nepal-hawar-lampiran,"Field evaluation of tomato (Solanum lycopersicum) varieties for resistance to early and late blight diseases in Baitadi, Nepal",tomat,tomat,Ketahanan varietas terhadap early blight dan late blight,bukan-dataset,(bukan dataset),"1 JPG (1,6 MB) + 1 DOCX (0,017 MB)",2 berkas lampiran,figshare (Taylor & Francis),https://doi.org/10.6084/m9.figshare.32909461,CC BY 4.0,CC BY,2026,2026-08-25,,1.62 MB,1616000,,ditolak,tidak-berlaku,DOI 10.6084/m9.figshare.32909461. DITOLAK: hanya berkas pendukung artikel jurnal - satu gambar JPG dan satu dokumen Word. Tidak ada tabel data ketahanan varietas yang bisa dipakai kembali. Topiknya relevan (uji lapang ketahanan hawar di Nepal) tetapi datanya tidak terbuka.
TOM-30-ieee-real-field,Real Field Crop Image Dataset,tomat,"tomat (dan tanaman lain, belum diverifikasi)",Belum diverifikasi,gambar,gambar,Belum diverifikasi,Belum diverifikasi,IEEE DataPort,https://ieee-dataport.org/documents/real-field-crop-image-dataset,CC BY 4.0,CC BY,2026,2026-08-25,,,,,terhalang-akun,belum,"DOI 10.21227/5ytp-dr85. IEEE DataPort menuntut akun/langganan IEEE untuk mengunduh. Tidak ditembus sesuai aturan. Menjanjikan karena mengklaim data dikumpulkan di kondisi lahan nyata, tapi metadata teknisnya (jumlah gambar, kelas) tidak terekspos tanpa login."
TOM-31-kaggle-dsv,Tomato leaf disease Dataset (Kaggle),tomat,tomat,Belum diverifikasi,gambar,gambar,Belum diverifikasi,Belum diverifikasi,Kaggle,https://www.kaggle.com/dsv/16210872,tidak dinyatakan (DataCite tidak mencatat rightsList),tidak dinyatakan,2026,2026-08-25,,,,,terhalang-akun,belum,"DOI 10.34740/kaggle/dsv/16210872. Unduhan Kaggle butuh akun dan token API. Tidak ditembus sesuai aturan. Dicatat sebagai wakil dari seluruh kelas sumber Kaggle: banyak ""dataset penyakit tomat"" populer hanya ada di Kaggle/Roboflow di balik login, dan sebagian besar ternyata turunan PlantVillage yang di-repackage tanpa lisensi jelas (bandingkan TOM-25)."
TOM-32-plantvillage-diproses,Processed Tomato Leaf Disease Image Dataset with Train-Validation-Test Split for Deep Learning Applications,tomat,tomat,Turunan PlantVillage; kelasnya subset kelas tomat PlantVillage,gambar,gambar,ZIP,"109,39 MB",Mendeley Data,https://data.mendeley.com/datasets/3zwdw6y4pn/1,CC BY 4.0,CC BY,2026,2026-08-25,,109.39 MB,109390000,,ditemukan,belum,"DOI 10.17632/3zwdw6y4pn.1. TIDAK DIUNDUH karena REDUNDAN: deskripsinya menyatakan sendiri bahwa ini ""a processed and structured version of a tomato leaf disease image dataset derived from the PlantVillage dataset"" (buang gambar buram, buang duplikat, pilih kelas tertentu). Sumber aslinya sudah dipanen utuh di TOM-01."
TOM-33-daffodil-bangladesh,"Tomato leaf diseases (Khagan/Charabag, Bangladesh)",tomat,tomat,"Infeksi viral, bakteri, dan jamur; dilabeli oleh tenaga profesional",gambar,gambar,berkas JPG lepas (tanpa arsip),"2627 berkas, 450,75 MB",Mendeley Data,https://data.mendeley.com/datasets/93h9p62kg4/1,CC BY 4.0,CC BY,2025,2026-08-25,,450.75 MB,450750000,,ditemukan,belum,"DOI 10.17632/93h9p62kg4.1. TIDAK DIUNDUH: jatah 8 GB agen habis dan cakupan Bangladesh lapangan sudah diwakili TOM-11 (Dinajpur/Thakurgaon/Kushtia) dan TOM-06. Berkasnya lepas semua (2627 permintaan terpisah, tanpa arsip). Nilai tambahnya: label dikerjakan tenaga profesional dan lokasinya spesifik (dekat Daffodil International University)."
TOM-34-bangladesh-7-kategori,"Tomato Leaf Disease Classification Dataset (Bangladesh, Maret 2025)",tomat,tomat,"7 kategori: penyakit, daun sehat, dan defisiensi hara",gambar,gambar,berkas lepas,"2995 gambar resolusi tinggi, 286,19 MB",Mendeley Data,https://data.mendeley.com/datasets/jttrv2w27r/2,CC BY 4.0,CC BY,2025,2026-08-25,,286.19 MB,286190000,,ditemukan,belum,DOI 10.17632/jttrv2w27r.2. TIDAK DIUNDUH: jatah agen habis. Menarik karena memasukkan DEFISIENSI HARA bersama penyakit (seperti TOM-02) dan diambil di berbagai wilayah pertanian Bangladesh pada 10-20 Maret 2025 dengan kondisi lingkungan beragam.
TOM-35-solapure-cc-by-sa,Tomato Leaf Disease Dataset (SmartAgroTech),tomat,tomat,"Beberapa penyakit daun tomat, satu folder per penyakit",gambar,gambar,TomatoDataset.zip,"668,09 MB",Mendeley Data,https://data.mendeley.com/datasets/zfv4jj7855/1,CC BY-SA 4.0,CC BY-SA,2024,2026-08-25,,668.09 MB,668090000,,ditemukan,belum,DOI 10.17632/zfv4jj7855.1. TIDAK DIUNDUH: jatah agen habis dan deskripsinya terlalu kabur untuk menilai nilai tambahnya. CATATAN LISENSI: CC BY-SA 4.0 (berbagi-serupa) - satu dari hanya dua rekaman ShareAlike di panen ini bersama PlantVillage; jangan dicampur ke koleksi CC BY.
TOM-36-multi-crop-xai,Multi-Crop Leaf Disease Dataset for Deep Learning-Based Classification and Explainable AI,tomat,tomat + tanaman lain,Belum diverifikasi,gambar,gambar,multiple leaf dataset.zip,"523,29 MB",Mendeley Data,https://data.mendeley.com/datasets/3xd9n7jpc8/1,CC BY 4.0,CC BY,2026,2026-08-25,,523.29 MB,523290000,,ditemukan,belum,"DOI 10.17632/3xd9n7jpc8.1. TIDAK DIUNDUH: jatah agen habis, dan cakupan multi-tanaman sudah diwakili TOM-01 (PlantVillage, 14 tanaman) dan TOM-12 (PhytoScope, 25 tanaman lapangan dengan kotak pembatas)."
TOM-37-tcp-tomat-cabai-pepaya,TCP (Tomato-Chilli-Papaya Fruit & Leaf) Disease Dataset,cabai|tomat|lainnya,tomat; cabai; pepaya (3 tanaman),Penyakit buah dan daun pada tiga tanaman,gambar,gambar,"TCP Dataset.zip 199,4 MB + Three Fruit and leaf crops disease dataset.zip 1816,52 MB",2.016 MB total,Mendeley Data,https://data.mendeley.com/datasets/m4m6j2tjfj/4,CC BY 4.0,CC BY,2026,2026-08-25,,2.02 GB,2015910000,,ditemukan,belum,"DOI 10.17632/m4m6j2tjfj.4. TIDAK DIUNDUH: jatah agen habis. Muat di batas 3 GB dan RELEVAN LINTAS AGEN karena mencakup tomat DAN cabai sekaligus, termasuk penyakit BUAH. Kandidat kuat untuk sesi lanjutan; koordinasikan dengan agen cabai supaya tidak diunduh dua kali."
TOM-38-ithaya-rani-figshare,Tomato leaf diseases (Ithaya Rani),tomat,tomat,"Daun sehat + beberapa kelas penyakit, sudah dibagi train/validation/test",gambar,gambar,Tomato leaf diseases.zip,"382,88 MB",figshare,https://doi.org/10.6084/m9.figshare.33197457,CC BY 4.0,CC BY,2026,2026-08-25,,382.88 MB,382880000,,ditemukan,belum,"DOI 10.6084/m9.figshare.33197457.v1. TIDAK DIUNDUH: jatah agen habis dan deskripsinya generik (""annotated tomato leaf images covering healthy leaves and multiple disease classes"") tanpa menyebut jumlah, kelas, lokasi, atau alat - indikasi kuat turunan PlantVillage lagi. Perlu dibuka dulu sebelum dipercaya."
TOM-39-tomat-yunani-tabular,"Characterisation of tomato (Solanum lycopersicum) landraces and varieties under organic farming in Greece (2019, 2022-2024)",tomat,tomat,"Karakterisasi landrace/varietas di pertanian organik, sifat kesehatan tanaman termasuk",tabular,tabular,1 berkas XLSX,"0,179 MB",Zenodo (Horizon Europe LiveSeeding),https://zenodo.org/records/21825728,CC BY-NC-SA 4.0,CC BY-NC(-SA),2026,2026-08-25,,179.00 KB,179000,,ditemukan,belum,DOI 10.5281/zenodo.21825727. TIDAK DIUNDUH: skemanya sama persis dengan TOM-14 (proyek LiveSeeding yang sama) sehingga tidak menambah struktur baru; hanya menambah lokasi (Yunani) dan tahun. Lisensi CC BY-NC-SA 4.0 - non-komersial. Diambil kalau ingin memperbanyak titik pengamatan lapangan Mediterania.
TOM-40-metabolomik-ralstonia,Comparative metabolomic profiling of resistant and susceptible tomato cultivars against Ralstonia solanacearum,tomat,tomat,Layu bakteri (Ralstonia solanacearum) - respons metabolik kultivar tahan vs rentan,tabular,tabular,1 berkas,"0,03 MB",Mendeley Data,https://data.mendeley.com/datasets/y2wcnrf745/1,CC BY 4.0,CC BY,2026,2026-08-25,,30.00 KB,30000,,ditemukan,belum,"DOI 10.17632/y2wcnrf745.1. TIDAK DIUNDUH: datanya metabolomik (jalur & metabolit pertahanan), bukan gejala yang bisa diamati petani, sehingga tidak menyumbang ke identifikasi penyakit, computer vision, maupun epidemiologi. Dicatat karena LAYU BAKTERI adalah lubang terbesar koleksi tomat ini dan rekaman ini salah satu dari sedikit sumber terbuka bertopik Ralstonia pada tomat."
